ZONE_NAME,ZONE_FID,DATE,SCENE_ID,PLATFORM,PATH,ROW,YEAR,MONTH,DAY,DOY,AREA,PIXEL_SIZE,PIXEL_COUNT,PIXEL_TOTAL,FMASK_COUNT,FMASK_TOTAL,FMASK_PCT,CLOUD_SCORE,QA,ALBEDO_SUR,EVI_SUR,NDVI_SUR,NDVI_TOA,TS
Field_1,1,1999-01-15,LT05_041XXX_19990115,LT05,41,32.0,1999,1,15,15,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,96.412649,0.0,0.355015,0.104105,0.060376,0.069739,250.270631
Field_1,1,1999-03-20,LT05_041XXX_19990320,LT05,41,32.0,1999,3,20,79,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,68.198393,0.0,0.264650,0.098281,0.076577,0.081242,262.905803
Field_1,1,1999-04-21,LT05_041XXX_19990421,LT05,41,32.0,1999,4,21,111,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,100.000000,0.0,0.875026,-0.003379,0.005833,0.013144,231.344346
Field_1,1,1999-05-07,LT05_041XXX_19990507,LT05,41,32.0,1999,5,7,127,360750.0,30.0,400.749019607843,443.0,345.9686274509804,443.0,78.096756,46.368897,0.0,0.298201,0.281582,0.312181,0.294646,291.707582
Field_1,1,1999-05-23,LT05_041XXX_19990523,LT05,41,32.0,1999,5,23,143,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,1.157832,0.0,0.164552,0.355677,0.512284,0.473298,305.148591
Field_1,1,1999-06-08,LT05_041XXX_19990608,LT05,41,32.0,1999,6,8,159,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,1.447075,0.0,0.167107,0.388871,0.554246,0.517521,299.308993
Field_1,1,1999-06-24,LT05_041XXX_19990624,LT05,41,32.0,1999,6,24,175,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,70.569336,0.0,0.391575,0.222164,0.219849,0.207610,280.456857
Field_1,1,1999-07-02,LE07_041XXX_19990702,LE07,41,32.0,1999,7,2,183,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.019630,0.0,0.167354,0.483566,0.658009,0.616732,303.974557
Field_1,1,1999-07-18,LE07_041XXX_19990718,LE07,41,32.0,1999,7,18,199,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.000000,0.0,0.171788,0.475749,0.637970,0.598969,306.319217
Field_1,1,1999-07-26,LT05_041XXX_19990726,LT05,41,32.0,1999,7,26,207,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.044750,0.0,0.176946,0.545688,0.690345,0.648024,305.156777
Field_1,1,1999-08-03,LE07_041XXX_19990803,LE07,41,32.0,1999,8,3,215,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,52.721424,0.0,0.228311,0.221795,0.216690,0.201356,281.438289
Field_1,1,1999-08-11,LT05_041XXX_19990811,LT05,41,32.0,1999,8,11,223,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,100.000000,0.0,1.491079,0.240653,-0.045941,0.060072,261.571728
Field_1,1,1999-08-19,LE07_041XXX_19990819,LE07,41,32.0,1999,8,19,231,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.000000,0.0,0.170579,0.473662,0.635375,0.590400,305.244039
Field_1,1,1999-08-27,LT05_041XXX_19990827,LT05,41,32.0,1999,8,27,239,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,87.479690,0.0,0.334376,0.147410,0.086659,0.078052,248.779588
Field_1,1,1999-09-04,LE07_041XXX_19990904,LE07,41,32.0,1999,9,4,247,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.195771,0.0,0.165698,0.449886,0.618778,0.583376,299.403011
Field_1,1,1999-09-12,LT05_041XXX_19990912,LT05,41,32.0,1999,9,12,255,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,1.153497,0.0,0.169531,0.412853,0.565903,0.531642,300.546761
Field_1,1,1999-09-20,LE07_041XXX_19990920,LE07,41,32.0,1999,9,20,263,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.952706,0.0,0.165929,0.428538,0.592147,0.543766,300.213430
Field_1,1,1999-09-28,LT05_041XXX_19990928,LT05,41,32.0,1999,9,28,271,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.947579,0.0,0.173782,0.473698,0.631491,0.588258,291.852014
Field_1,1,1999-10-14,LT05_041XXX_19991014,LT05,41,32.0,1999,10,14,287,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,84.328072,0.0,0.301576,0.215372,0.150448,0.148347,248.978582
Field_1,1,1999-10-22,LE07_041XXX_19991022,LE07,41,32.0,1999,10,22,295,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.665244,0.0,0.183094,0.551955,0.692908,0.652847,295.264283
Field_1,1,1999-10-30,LT05_041XXX_19991030,LT05,41,32.0,1999,10,30,303,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,1.441076,0.0,0.184308,0.527002,0.663234,0.618761,288.068034
Field_1,1,1999-11-07,LE07_041XXX_19991107,LE07,41,32.0,1999,11,7,311,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,3.241978,0.0,0.189157,0.515111,0.639007,0.603091,292.589600
Field_1,1,1999-11-15,LT05_041XXX_19991115,LT05,41,32.0,1999,11,15,319,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,74.666155,0.0,0.348506,0.074697,0.037041,0.043304,257.189091
Field_1,1,1999-11-23,LE07_041XXX_19991123,LE07,41,32.0,1999,11,23,327,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,4.578515,0.0,0.185455,0.471245,0.605962,0.572012,277.290797
Field_1,1,1999-12-09,LE07_041XXX_19991209,LE07,41,32.0,1999,12,9,343,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,99.967766,0.0,0.451570,0.025690,0.009381,0.031046,240.578411
Field_1,1,1999-12-17,LT05_041XXX_19991217,LT05,41,32.0,1999,12,17,351,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,63.715621,0.0,0.314737,0.224723,0.204799,0.210391,258.853823
Field_1,1,1999-12-25,LE07_041XXX_19991225,LE07,41,32.0,1999,12,25,359,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,12.797732,0.0,0.199266,0.318409,0.429470,0.411767,278.440648
Field_1,1,2000-01-02,LT05_041XXX_20000102,LT05,41,32.0,2000,1,2,2,360750.0,30.0,400.749019607843,443.0,372.9686274509803,443.0,84.191564,41.630858,0.0,0.235566,0.208962,0.232521,0.236647,266.287471
Field_1,1,2000-01-10,LE07_041XXX_20000110,LE07,41,32.0,2000,1,10,10,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,99.517756,0.0,0.526984,-0.064625,-0.014082,0.005416,249.809198
Field_1,1,2000-01-18,LT05_041XXX_20000118,LT05,41,32.0,2000,1,18,18,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,100.000000,0.0,0.690341,0.025354,0.005682,0.011403,238.878202
Field_1,1,2000-01-26,LE07_041XXX_20000126,LE07,41,32.0,2000,1,26,26,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,9.338572,0.0,0.173373,0.229221,0.339336,0.325034,278.758978
Field_1,1,2000-02-03,LT05_041XXX_20000203,LT05,41,32.0,2000,2,3,34,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,73.502451,0.0,0.304179,0.066476,0.044345,0.062277,238.250929
Field_1,1,2000-02-11,LE07_041XXX_20000211,LE07,41,32.0,2000,2,11,42,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,100.000000,0.0,0.478792,0.028003,0.011214,0.031369,246.616432
Field_1,1,2000-02-19,LT05_041XXX_20000219,LT05,41,32.0,2000,2,19,50,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,14.728234,0.0,0.185526,0.182740,0.269152,0.262425,281.862276
Field_1,1,2000-03-06,LT05_041XXX_20000306,LT05,41,32.0,2000,3,6,66,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,100.000000,0.0,0.953257,0.012096,-0.014959,0.001918,221.305268
Field_1,1,2000-03-14,LE07_041XXX_20000314,LE07,41,32.0,2000,3,14,74,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,94.794953,0.0,0.326454,0.093027,0.055735,0.063005,250.338854
Field_1,1,2000-03-30,LE07_041XXX_20000330,LE07,41,32.0,2000,3,30,90,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,8.639009,0.0,0.169838,0.249097,0.373814,0.351378,295.846404
Field_1,1,2000-04-15,LE07_041XXX_20000415,LE07,41,32.0,2000,4,15,106,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,12.488155,0.0,0.172381,0.376658,0.510750,0.440906,286.436521
Field_1,1,2000-04-23,LT05_041XXX_20000423,LT05,41,32.0,2000,4,23,114,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,7.094852,0.0,0.171045,0.474674,0.602165,0.551548,292.801060
Field_1,1,2000-05-01,LE07_041XXX_20000501,LE07,41,32.0,2000,5,1,122,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.071425,0.0,0.152454,0.459427,0.659689,0.603154,301.265586
Field_1,1,2000-05-09,LT05_041XXX_20000509,LT05,41,32.0,2000,5,9,130,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,100.000000,0.0,1.058502,2.356584,-0.236087,0.044901,247.397085
Field_1,1,2000-05-17,LE07_041XXX_20000517,LE07,41,32.0,2000,5,17,138,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,100.000000,0.0,1.364331,1.067593,-0.093752,0.378766,239.718285
Field_1,1,2000-05-25,LT05_041XXX_20000525,LT05,41,32.0,2000,5,25,146,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.296533,0.0,0.171618,0.482570,0.650391,0.585484,302.484958
Field_1,1,2000-06-02,LE07_041XXX_20000602,LE07,41,32.0,2000,6,2,154,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.000000,0.0,0.166092,0.413576,0.588699,0.548319,309.036594
Field_1,1,2000-06-10,LT05_041XXX_20000610,LT05,41,32.0,2000,6,10,162,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,11.113161,0.0,0.184677,0.382255,0.488889,0.455416,292.614946
Field_1,1,2000-06-18,LE07_041XXX_20000618,LE07,41,32.0,2000,6,18,170,360750.0,30.0,400.749019607843,443.0,239.98039215686276,443.0,54.171646,2.156139,0.0,0.219223,0.551446,0.617616,0.577614,306.113644
Field_1,1,2000-06-26,LT05_041XXX_20000626,LT05,41,32.0,2000,6,26,178,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.104804,0.0,0.183558,0.441115,0.581710,0.540390,305.996053
Field_1,1,2000-07-04,LE07_041XXX_20000704,LE07,41,32.0,2000,7,4,186,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.034935,0.0,0.184691,0.463870,0.608335,0.577893,305.426517
Field_1,1,2000-07-12,LT05_041XXX_20000712,LT05,41,32.0,2000,7,12,194,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.000000,0.0,0.196930,0.489764,0.609982,0.574340,309.648626
Field_1,1,2000-07-20,LE07_041XXX_20000720,LE07,41,32.0,2000,7,20,202,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.000000,0.0,0.193582,0.536330,0.661264,0.626664,310.745403
Field_1,1,2000-08-05,LE07_041XXX_20000805,LE07,41,32.0,2000,8,5,218,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.000000,0.0,0.189170,0.468467,0.589487,0.551819,308.438637
Field_1,1,2000-08-13,LT05_041XXX_20000813,LT05,41,32.0,2000,8,13,226,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.117280,0.0,0.205897,0.471525,0.576135,0.548434,307.230202
Field_1,1,2000-08-21,LE07_041XXX_20000821,LE07,41,32.0,2000,8,21,234,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.768561,0.0,0.203719,0.506899,0.599185,0.572512,305.993733
Field_1,1,2000-08-29,LT05_041XXX_20000829,LT05,41,32.0,2000,8,29,242,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,6.831972,0.0,0.222894,0.504959,0.564142,0.528352,300.953548
Field_1,1,2000-09-06,LE07_041XXX_20000906,LE07,41,32.0,2000,9,6,250,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.742854,0.0,0.196322,0.550635,0.673659,0.632598,299.013635
Field_1,1,2000-09-14,LT05_041XXX_20000914,LT05,41,32.0,2000,9,14,258,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,0.002495,0.0,0.201989,0.525578,0.630505,0.594544,307.667676
Field_1,1,2000-09-22,LE07_041XXX_20000922,LE07,41,32.0,2000,9,22,266,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,100.000000,0.0,1.312452,2.847988,-0.186104,0.352470,254.227393
Field_1,1,2000-10-08,LE07_041XXX_20001008,LE07,41,32.0,2000,10,8,282,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,1.551037,0.0,0.202368,0.489030,0.596555,0.567185,300.122019
Field_1,1,2000-10-24,LE07_041XXX_20001024,LE07,41,32.0,2000,10,24,298,360750.0,30.0,400.749019607843,443.0,309.9019607843137,443.0,69.955296,28.518167,0.0,0.206295,0.339771,0.381806,0.358695,275.433327
Field_1,1,2000-11-01,LT05_041XXX_20001101,LT05,41,32.0,2000,11,1,306,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,28.630222,0.0,0.216867,0.368730,0.402663,0.378970,277.126092
Field_1,1,2000-11-09,LE07_041XXX_20001109,LE07,41,32.0,2000,11,9,314,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,51.823409,0.0,0.359627,0.347312,0.196075,0.208270,269.675797
Field_1,1,2000-11-17,LT05_041XXX_20001117,LT05,41,32.0,2000,11,17,322,360750.0,30.0,400.749019607843,443.0,85.2823529411765,443.0,19.251095,48.133162,0.0,0.280552,0.368911,0.339381,0.335662,274.004467
Field_1,1,2000-11-25,LE07_041XXX_20001125,LE07,41,32.0,2000,11,25,330,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,100.000000,0.0,0.427432,0.080696,0.035267,0.051469,227.350493
Field_1,1,2000-12-03,LT05_041XXX_20001203,LT05,41,32.0,2000,12,3,338,360750.0,30.0,400.749019607843,443.0,0.0,443.0,0.000000,18.638863,0.0,0.214073,0.284828,0.369033,0.357467,280.380752
Field_1,1,2000-12-11,LE07_041XXX_20001211,LE07,41,32.0,2000,12,11,346,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,100.000000,0.0,0.596461,-0.039986,-0.010136,0.010803,228.210399
Field_1,1,2000-12-19,LT05_041XXX_20001219,LT05,41,32.0,2000,12,19,354,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,100.000000,0.0,0.738785,-0.064780,-0.011601,0.008033,211.218470
Field_1,1,2000-12-27,LE07_041XXX_20001227,LE07,41,32.0,2000,12,27,362,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,100.000000,0.0,0.426031,0.084561,0.041528,0.066040,243.323399
Field_1,1,2001-01-04,LT05_041XXX_20010104,LT05,41,32.0,2001,1,4,4,360750.0,30.0,400.749019607843,443.0,24.49803921568628,443.0,5.530031,27.931109,0.0,0.215139,0.179053,0.234614,0.230569,274.809832
Field_1,1,2001-01-12,LE07_041XXX_20010112,LE07,41,32.0,2001,1,12,12,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,33.610406,0.0,1.086658,3.566049,-0.262149,0.073407,263.672270
Field_1,1,2001-01-20,LT05_041XXX_20010120,LT05,41,32.0,2001,1,20,20,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,99.783572,0.0,1.001765,0.035447,-0.035294,-0.012591,265.855041
Field_1,1,2001-01-28,LE07_041XXX_20010128,LE07,41,32.0,2001,1,28,28,360750.0,30.0,400.749019607843,443.0,400.749019607843,443.0,90.462533,0.000000,0.0,1.159066,3.426396,-0.298059,0.060311,260.025327
