ZONE_NAME,ZONE_FID,DATE,SCENE_ID,PLATFORM,PATH,ROW,YEAR,MONTH,DAY,DOY,AREA,PIXEL_SIZE,PIXEL_COUNT,PIXEL_TOTAL,FMASK_COUNT,FMASK_TOTAL,FMASK_PCT,CLOUD_SCORE,QA,ALBEDO_SUR,EVI_SUR,NDVI_SUR,NDVI_TOA,TS
Desert,3,1999-11-15,LT05_041XXX_19991115,LT05,41,32.0,1999,11,15,319,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,18.370746,0.0,0.204927,0.022892,0.021132,0.016541,265.516582
Desert,3,1999-11-23,LE07_041XXX_19991123,LE07,41,32.0,1999,11,23,327,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,13.949075,0.0,0.153228,0.062153,0.110542,0.102973,282.738761
Desert,3,1999-12-09,LE07_041XXX_19991209,LE07,41,32.0,1999,12,9,343,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,73.639453,0.0,0.365258,0.010914,0.004739,0.023935,244.649955
Desert,3,1999-12-17,LT05_041XXX_19991217,LT05,41,32.0,1999,12,17,351,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,68.949047,0.0,0.294201,0.089144,0.083408,0.092449,258.083780
Desert,3,1999-12-25,LE07_041XXX_19991225,LE07,41,32.0,1999,12,25,359,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,18.536153,0.0,0.161236,0.057367,0.098295,0.092760,283.959919
Desert,3,2000-01-02,LT05_041XXX_20000102,LT05,41,32.0,2000,1,2,2,633360.0,30.0,703.2235294117645,756.0,238.1686274509804,756.0,31.503787,41.655776,0.0,0.205366,0.053043,0.066567,0.076944,271.251606
Desert,3,2000-01-10,LE07_041XXX_20000110,LE07,41,32.0,2000,1,10,10,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,100.000000,0.0,0.665772,-0.041996,-0.008542,0.012001,248.088222
Desert,3,2000-01-18,LT05_041XXX_20000118,LT05,41,32.0,2000,1,18,18,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,93.461828,0.0,0.505088,0.011354,0.003237,0.007968,244.947688
Desert,3,2000-01-26,LE07_041XXX_20000126,LE07,41,32.0,2000,1,26,26,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,18.685047,0.0,0.137716,0.046580,0.080890,0.066542,282.252559
Desert,3,2000-02-03,LT05_041XXX_20000203,LT05,41,32.0,2000,2,3,34,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,100.000000,0.0,0.456640,-0.003948,-0.001442,0.021969,234.486922
Desert,3,2000-02-11,LE07_041XXX_20000211,LE07,41,32.0,2000,2,11,42,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,100.000000,0.0,0.506908,0.019694,0.007482,0.027997,248.792731
Desert,3,2000-02-19,LT05_041XXX_20000219,LT05,41,32.0,2000,2,19,50,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,16.330935,0.0,0.141595,0.050897,0.089440,0.080212,285.112894
Desert,3,2000-03-06,LT05_041XXX_20000306,LT05,41,32.0,2000,3,6,66,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,100.000000,0.0,0.954004,0.011856,-0.014708,0.002188,221.500955
Desert,3,2000-03-14,LE07_041XXX_20000314,LE07,41,32.0,2000,3,14,74,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,80.284287,0.0,0.286051,0.049739,0.033660,0.039146,257.825911
Desert,3,2000-03-30,LE07_041XXX_20000330,LE07,41,32.0,2000,3,30,90,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,8.648844,0.0,0.139476,0.091239,0.160867,0.142904,302.186371
Desert,3,2000-04-15,LE07_041XXX_20000415,LE07,41,32.0,2000,4,15,106,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,26.599921,0.0,0.178016,0.150167,0.205428,0.173511,289.508747
Desert,3,2000-04-23,LT05_041XXX_20000423,LT05,41,32.0,2000,4,23,114,633360.0,30.0,703.2235294117645,756.0,482.5725490196079,756.0,63.832348,18.398947,0.0,0.170998,0.153936,0.203693,0.176963,298.294845
Desert,3,2000-05-01,LE07_041XXX_20000501,LE07,41,32.0,2000,5,1,122,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.147144,0.153959,0.254548,0.224181,314.806032
Desert,3,2000-05-09,LT05_041XXX_20000509,LT05,41,32.0,2000,5,9,130,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,100.000000,0.0,1.083570,2.754213,-0.279356,0.047123,247.351485
Desert,3,2000-05-17,LE07_041XXX_20000517,LE07,41,32.0,2000,5,17,138,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,100.000000,0.0,1.368024,1.258124,-0.119023,0.370244,243.439812
Desert,3,2000-05-25,LT05_041XXX_20000525,LT05,41,32.0,2000,5,25,146,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.146836,0.161108,0.278635,0.228725,315.957672
Desert,3,2000-06-02,LE07_041XXX_20000602,LE07,41,32.0,2000,6,2,154,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.136880,0.131473,0.243730,0.213767,328.492984
Desert,3,2000-06-10,LT05_041XXX_20000610,LT05,41,32.0,2000,6,10,162,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,9.515782,0.0,0.168857,0.127074,0.189423,0.168859,303.726267
Desert,3,2000-06-18,LE07_041XXX_20000618,LE07,41,32.0,2000,6,18,170,633360.0,30.0,703.2235294117645,756.0,376.1960784313728,756.0,49.761386,6.710231,0.0,0.201853,0.146324,0.193805,0.173889,318.162986
Desert,3,2000-06-26,LT05_041XXX_20000626,LT05,41,32.0,2000,6,26,178,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.150006,0.105028,0.185078,0.153167,327.092348
Desert,3,2000-07-04,LE07_041XXX_20000704,LE07,41,32.0,2000,7,4,186,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.144883,0.090663,0.166413,0.150432,327.897913
Desert,3,2000-07-12,LT05_041XXX_20000712,LT05,41,32.0,2000,7,12,194,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.150966,0.089039,0.158988,0.133753,335.168858
Desert,3,2000-07-20,LE07_041XXX_20000720,LE07,41,32.0,2000,7,20,202,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.143584,0.084084,0.156758,0.136181,336.229739
Desert,3,2000-08-05,LE07_041XXX_20000805,LE07,41,32.0,2000,8,5,218,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.151230,0.080865,0.144163,0.119407,330.807323
Desert,3,2000-08-13,LT05_041XXX_20000813,LT05,41,32.0,2000,8,13,226,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.148630,0.073627,0.133983,0.116262,331.578517
