ZONE_NAME,ZONE_FID,DATE,YEAR,MONTH,WATER_YEAR,PPT,ETO,TMIN,TMAX,TMEAN
Field_2,2,1991-04-01,1991,4,1991,13.745386,97.348099,270.129028,286.571991,278.350525
Field_2,2,1991-05-01,1991,5,1991,51.892901,125.694757,273.899323,290.463440,282.181366
Field_2,2,1991-06-01,1991,6,1991,10.641087,191.969477,277.720703,299.532806,288.626740
Field_2,2,1991-07-01,1991,7,1991,3.120039,224.609793,282.559296,307.797607,295.178436
Field_2,2,1991-08-01,1991,8,1991,8.086918,195.368122,281.166809,305.928131,293.547455
Field_2,2,1991-09-01,1991,9,1991,14.401612,130.570605,276.984467,300.525116,288.754791
Field_2,2,1991-10-01,1991,10,1992,16.362429,93.817558,270.180481,292.748322,281.464386
Field_2,2,1991-11-01,1991,11,1992,23.132944,35.804700,268.796600,282.278442,275.537506
Field_2,2,1991-12-01,1991,12,1992,8.098706,28.245836,262.951935,279.490326,271.221130
Field_2,2,1992-01-01,1992,1,1992,6.022801,23.525160,260.897827,276.606079,268.751953
Field_2,2,1992-02-01,1992,2,1992,16.946823,41.992447,269.480469,282.886383,276.183441
Field_2,2,1992-03-01,1992,3,1992,17.937537,82.256822,271.367310,288.059998,279.713654
Field_2,2,1992-04-01,1992,4,1992,0.000000,138.356491,273.653961,293.697479,283.675720
Field_2,2,1992-05-01,1992,5,1992,3.802107,189.873101,277.982391,300.220032,289.101196
Field_2,2,1992-06-01,1992,6,1992,20.786306,182.198757,280.468964,301.033661,290.751312
Field_2,2,1992-07-01,1992,7,1992,4.463829,223.929224,282.207184,305.536682,293.871948
Field_2,2,1992-08-01,1992,8,1992,9.122053,203.249496,282.052277,305.897675,293.974976
Field_2,2,1992-09-01,1992,9,1992,9.574416,150.011546,276.477081,300.969116,288.723083
Field_2,2,1992-10-01,1992,10,1993,19.526418,91.521505,271.975739,293.523438,282.749573
Field_2,2,1992-11-01,1992,11,1993,20.315250,33.932294,265.592560,279.994690,272.793640
Field_2,2,1992-12-01,1992,12,1993,39.075258,22.359270,260.184631,274.035034,267.109833
Field_2,2,1993-01-01,1993,1,1993,36.716565,19.676667,258.662689,273.014099,265.838379
Field_2,2,1993-02-01,1993,2,1993,22.378398,26.107566,262.709869,274.980957,268.845428
Field_2,2,1993-03-01,1993,3,1993,18.860780,70.448393,271.372131,284.769073,278.070618
Field_2,2,1993-04-01,1993,4,1993,3.085533,101.712726,272.604279,287.738983,280.171631
Field_2,2,1993-05-01,1993,5,1993,21.767882,173.105793,278.735809,297.109070,287.922455
Field_2,2,1993-06-01,1993,6,1993,38.421407,167.046797,278.566833,297.692871,288.129852
Field_2,2,1993-07-01,1993,7,1993,10.040949,208.171638,279.327240,302.235046,290.781158
Field_2,2,1993-08-01,1993,8,1993,7.091573,185.776338,280.058960,303.096863,291.577911
Field_2,2,1993-09-01,1993,9,1993,5.875204,143.150499,275.806824,300.442749,288.124786
Field_2,2,1993-10-01,1993,10,1994,22.599143,78.064787,271.933685,291.267578,281.600647
Field_2,2,1993-11-01,1993,11,1994,1.568594,44.345144,262.265106,281.260590,271.762848
Field_2,2,1993-12-01,1993,12,1994,3.827569,30.559375,262.916016,277.883087,270.399536
Field_2,2,1994-01-01,1994,1,1994,6.582556,33.262426,263.978638,280.405914,272.192291
Field_2,2,1994-02-01,1994,2,1994,19.896327,40.151352,265.226532,279.811890,272.519226
Field_2,2,1994-03-01,1994,3,1994,4.724736,94.397329,270.210205,288.907288,279.558746
Field_2,2,1994-04-01,1994,4,1994,51.675002,108.871471,273.345734,289.770691,281.558197
Field_2,2,1994-05-01,1994,5,1994,56.720484,155.939648,277.787231,295.855560,286.821411
Field_2,2,1994-06-01,1994,6,1994,0.000000,218.285176,279.623291,303.415588,291.519440
Field_2,2,1994-07-01,1994,7,1994,1.916494,236.705131,283.127167,308.050140,295.588654
Field_2,2,1994-08-01,1994,8,1994,2.960774,210.953208,281.605316,307.404633,294.504974
Field_2,2,1994-09-01,1994,9,1994,9.950119,145.977903,277.073456,301.569550,289.321503
Field_2,2,1994-10-01,1994,10,1995,12.598011,85.338318,271.192871,290.855621,281.024231
Field_2,2,1994-11-01,1994,11,1995,39.577594,31.927647,264.804413,277.172699,270.988556
Field_2,2,1994-12-01,1994,12,1995,14.037320,25.503331,265.955536,277.940887,271.948212
Field_2,2,1995-01-01,1995,1,1995,27.810187,35.033536,269.726227,279.695801,274.710999
Field_2,2,1995-02-01,1995,2,1995,3.242585,52.649738,269.469360,286.542053,278.005707
Field_2,2,1995-03-01,1995,3,1995,49.278598,70.889818,270.402313,283.976929,277.189606
Field_2,2,1995-04-01,1995,4,1995,17.988651,102.176332,272.060059,287.604156,279.832092
Field_2,2,1995-05-01,1995,5,1995,89.176854,122.340903,276.339661,291.255829,283.797760
Field_2,2,1995-06-01,1995,6,1995,35.674036,155.909314,278.561249,297.061554,287.811401
Field_2,2,1995-07-01,1995,7,1995,2.453997,222.389724,280.762512,305.515900,293.139191
Field_2,2,1995-08-01,1995,8,1995,3.590009,210.222893,280.314240,306.336273,293.325256
Field_2,2,1995-09-01,1995,9,1995,12.744270,141.424178,276.457245,300.885620,288.671417
Field_2,2,1995-10-01,1995,10,1996,0.000000,107.973581,269.903198,293.662537,281.782867
Field_2,2,1995-11-01,1995,11,1996,4.185583,62.926082,268.584747,288.682892,278.633820
Field_2,2,1995-12-01,1995,12,1996,52.179294,35.659568,266.747559,280.354065,273.550812
Field_2,2,1996-01-01,1996,1,1996,57.369253,30.914186,267.024658,279.006836,273.015747
Field_2,2,1996-02-01,1996,2,1996,24.758537,40.491336,266.717255,280.091980,273.404633
Field_2,2,1996-03-01,1996,3,1996,17.410429,81.652837,270.208832,286.493103,278.350952
Field_2,2,1996-04-01,1996,4,1996,7.638263,114.993165,272.232422,290.241882,281.237152
Field_2,2,1996-05-01,1996,5,1996,40.732404,151.508893,276.812286,294.277954,285.545105
Field_2,2,1996-06-01,1996,6,1996,3.135471,205.924613,279.982361,302.799255,291.390808
Field_2,2,1996-07-01,1996,7,1996,4.392388,223.545033,284.105743,308.054291,296.080017
Field_2,2,1996-08-01,1996,8,1996,2.596796,205.357175,280.818268,306.704498,293.761383
Field_2,2,1996-09-01,1996,9,1996,4.703161,135.949906,274.840912,299.015381,286.928162
Field_2,2,1996-10-01,1996,10,1997,16.077548,85.175902,270.419067,291.577820,280.998444
Field_2,2,1996-11-01,1996,11,1997,33.004451,41.350745,268.202789,283.996429,276.099609
Field_2,2,1996-12-01,1996,12,1997,69.337563,30.951847,267.465973,278.768188,273.117065
Field_2,2,1997-01-01,1997,1,1997,40.026139,28.448033,265.490051,277.484558,271.487305
Field_2,2,1997-02-01,1997,2,1997,2.347192,37.782826,266.329651,279.716980,273.023315
Field_2,2,1997-03-01,1997,3,1997,4.969453,89.842436,270.003723,288.291718,279.147736
Field_2,2,1997-04-01,1997,4,1997,23.669095,99.294950,271.802429,287.339905,279.571167
Field_2,2,1997-05-01,1997,5,1997,10.053522,166.169810,277.437958,298.278778,287.858368
Field_2,2,1997-06-01,1997,6,1997,57.685138,175.066246,280.669769,298.962708,289.816254
Field_2,2,1997-07-01,1997,7,1997,7.325815,202.941875,282.162598,304.453186,293.307892
Field_2,2,1997-08-01,1997,8,1997,4.103010,202.156459,281.477142,306.200012,293.838562
Field_2,2,1997-09-01,1997,9,1997,13.757689,140.057110,278.551575,300.929565,289.740570
Field_2,2,1997-10-01,1997,10,1998,15.073403,91.830883,270.948151,291.302979,281.125549
Field_2,2,1997-11-01,1997,11,1998,18.369567,42.533430,268.872986,284.752014,276.812500
Field_2,2,1997-12-01,1997,12,1998,4.190109,26.038884,263.064453,277.021667,270.043060
Field_2,2,1998-01-01,1998,1,1998,35.215466,31.530089,268.294006,280.658386,274.476196
Field_2,2,1998-02-01,1998,2,1998,35.117561,31.920649,268.139038,279.190338,273.664673
Field_2,2,1998-03-01,1998,3,1998,28.353945,69.393775,269.970032,284.672180,277.321106
Field_2,2,1998-04-01,1998,4,1998,16.771232,98.415569,272.068756,287.950012,280.009399
Field_2,2,1998-05-01,1998,5,1998,83.877976,124.089509,275.632294,291.200348,283.416321
Field_2,2,1998-06-01,1998,6,1998,37.885315,162.649429,279.201508,297.344879,288.273224
Field_2,2,1998-07-01,1998,7,1998,8.904070,210.146699,283.948547,307.605896,295.777222
Field_2,2,1998-08-01,1998,8,1998,1.958004,207.337492,281.850159,307.646362,294.748260
Field_2,2,1998-09-01,1998,9,1998,35.593691,123.391416,280.003418,299.667725,289.835571
Field_2,2,1998-10-01,1998,10,1999,21.741611,80.729903,270.345795,290.134613,280.240204
Field_2,2,1998-11-01,1998,11,1999,15.658794,41.107699,270.047455,283.483063,276.765259
Field_2,2,1998-12-01,1998,12,1999,9.909715,26.534384,262.559753,277.462860,270.011292
Field_2,2,1999-01-01,1999,1,1999,28.347527,31.663041,265.765228,280.092804,272.929016
Field_2,2,1999-02-01,1999,2,1999,6.147524,42.599415,267.854279,281.600952,274.727600
Field_2,2,1999-03-01,1999,3,1999,6.267040,88.396956,268.950867,286.305481,277.628174
Field_2,2,1999-04-01,1999,4,1999,37.951285,94.984705,271.172882,286.824280,278.998566
Field_2,2,1999-05-01,1999,5,1999,20.670277,142.992666,274.959259,293.528900,284.244080
Field_2,2,1999-06-01,1999,6,1999,44.581712,185.173320,279.442474,300.658447,290.050476
Field_2,2,1999-07-01,1999,7,1999,0.000000,236.138526,281.906525,306.898010,294.402283
Field_2,2,1999-08-01,1999,8,1999,7.457359,195.372014,280.441467,305.031860,292.736664
Field_2,2,1999-09-01,1999,9,1999,0.000000,152.025790,275.827026,301.918427,288.872711
Field_2,2,1999-10-01,1999,10,2000,3.943793,100.683563,269.061951,295.680450,282.371216
Field_2,2,1999-11-01,1999,11,2000,6.295716,67.193952,268.584625,289.443542,279.014069
Field_2,2,1999-12-01,1999,12,2000,0.000000,31.151363,261.580414,279.230011,270.405212
Field_2,2,2000-01-01,2000,1,2000,32.803224,33.567829,266.788818,280.371735,273.580292
Field_2,2,2000-02-01,2000,2,2000,46.913234,43.359308,270.181671,282.833221,276.507446
Field_2,2,2000-03-01,2000,3,2000,23.001620,76.276336,269.331024,285.236481,277.283752
Field_2,2,2000-04-01,2000,4,2000,15.673649,129.796020,273.280670,293.093658,283.187164
Field_2,2,2000-05-01,2000,5,2000,35.236000,165.260893,276.931122,295.867035,286.399078
Field_2,2,2000-06-01,2000,6,2000,1.630501,210.922871,280.054321,303.965668,292.009979
Field_2,2,2000-07-01,2000,7,2000,0.000000,226.977919,280.984650,307.530975,294.257812
Field_2,2,2000-08-01,2000,8,2000,6.588869,202.177036,282.023438,306.574066,294.298767
Field_2,2,2000-09-01,2000,9,2000,11.368964,144.480043,275.721985,300.075623,287.898804
Field_2,2,2000-10-01,2000,10,2001,41.011484,81.188820,270.868774,291.149231,281.009003
Field_2,2,2000-11-01,2000,11,2001,6.793141,31.662413,264.708923,279.738953,272.223938
Field_2,2,2000-12-01,2000,12,2001,10.644702,27.463405,264.188080,279.377991,271.783051
Field_2,2,2001-01-01,2001,1,2001,15.629040,23.539916,260.153839,276.000000,268.076904
Field_2,2,2001-02-01,2001,2,2001,10.299287,33.181778,264.757080,278.700104,271.728607
Field_2,2,2001-03-01,2001,3,2001,18.852977,79.265947,271.322418,287.081848,279.202148
Field_2,2,2001-04-01,2001,4,2001,26.232619,105.394683,272.149597,288.569214,280.359406
Field_2,2,2001-05-01,2001,5,2001,1.223822,183.891595,277.111237,299.491669,288.301453
Field_2,2,2001-06-01,2001,6,2001,1.372903,217.534215,279.631165,303.088043,291.359589
Field_2,2,2001-07-01,2001,7,2001,16.486272,216.072676,282.479065,306.185883,294.332458
Field_2,2,2001-08-01,2001,8,2001,1.646226,207.590760,282.573090,308.580475,295.576782
Field_2,2,2001-09-01,2001,9,2001,7.379736,154.728149,277.573578,302.834656,290.204132
Field_2,2,2001-10-01,2001,10,2002,4.099896,102.634833,271.977325,294.631256,283.304291
Field_2,2,2001-11-01,2001,11,2002,34.115423,48.019385,267.632965,285.307556,276.470276
Field_2,2,2001-12-01,2001,12,2002,28.450243,22.210194,265.770691,276.435669,271.103180
Field_2,2,2002-01-01,2002,1,2002,16.434258,24.936112,263.586792,276.730743,270.158783
Field_2,2,2002-02-01,2002,2,2002,16.810793,38.161843,263.905701,279.404358,271.655029
Field_2,2,2002-03-01,2002,3,2002,13.195014,74.531285,267.582916,283.935730,275.759338
Field_2,2,2002-04-01,2002,4,2002,25.265999,113.216537,272.681763,290.760071,281.720917
Field_2,2,2002-05-01,2002,5,2002,16.821863,162.935229,275.256470,295.932129,285.594299
Field_2,2,2002-06-01,2002,6,2002,11.799664,200.178703,280.533966,302.598846,291.566406
Field_2,2,2002-07-01,2002,7,2002,1.561464,234.669440,284.019470,308.957031,296.488251
Field_2,2,2002-08-01,2002,8,2002,1.627917,203.349858,279.602020,304.985565,292.293793
Field_2,2,2002-09-01,2002,9,2002,16.251543,144.457561,276.707733,300.276123,288.491943
Field_2,2,2002-10-01,2002,10,2003,1.849403,85.995672,267.880737,291.406097,279.643433
Field_2,2,2002-11-01,2002,11,2003,24.230582,50.194592,266.915131,285.067932,275.991516
Field_2,2,2002-12-01,2002,12,2003,8.250332,30.340653,266.201355,280.005493,273.103424
Field_2,2,2003-01-01,2003,1,2003,16.579804,35.284029,268.826874,284.149536,276.488220
Field_2,2,2003-02-01,2003,2,2003,10.685954,41.865964,265.604095,280.130280,272.867188
Field_2,2,2003-03-01,2003,3,2003,13.719667,89.449796,269.933472,287.141937,278.537689
Field_2,2,2003-04-01,2003,4,2003,45.543404,97.824795,272.554688,286.753418,279.654053
Field_2,2,2003-05-01,2003,5,2003,30.986140,161.094899,277.259827,296.141998,286.700897
Field_2,2,2003-06-01,2003,6,2003,0.769810,207.667354,280.041779,303.030182,291.535980
Field_2,2,2003-07-01,2003,7,2003,15.115776,229.479127,284.412109,309.516541,296.964325
Field_2,2,2003-08-01,2003,8,2003,33.295380,192.381785,282.985992,305.861328,294.423645
Field_2,2,2003-09-01,2003,9,2003,8.301253,142.979161,277.041473,301.077332,289.059418
Field_2,2,2003-10-01,2003,10,2004,3.780880,104.889903,272.413025,295.874512,284.143799
Field_2,2,2003-11-01,2003,11,2004,20.209685,39.039723,267.729431,281.015015,274.372223
Field_2,2,2003-12-01,2003,12,2004,45.973559,26.581871,266.856110,278.270416,272.563263
Field_2,2,2004-01-01,2004,1,2004,11.803880,20.905772,260.426483,274.318115,267.372284
Field_2,2,2004-02-01,2004,2,2004,21.885538,30.006537,264.786407,276.580170,270.683289
Field_2,2,2004-03-01,2004,3,2004,1.982764,98.410109,271.387726,290.030945,280.709320
Field_2,2,2004-04-01,2004,4,2004,25.281428,114.116545,273.737366,290.426941,282.082153
Field_2,2,2004-05-01,2004,5,2004,21.722158,159.227206,275.980927,295.276550,285.628723
Field_2,2,2004-06-01,2004,6,2004,5.917388,198.575570,280.728821,302.168640,291.448730
Field_2,2,2004-07-01,2004,7,2004,9.375094,218.626384,284.207336,307.174561,295.690948
Field_2,2,2004-08-01,2004,8,2004,33.402396,182.755678,282.510620,303.541321,293.025970
Field_2,2,2004-09-01,2004,9,2004,26.910934,135.385803,276.883301,298.924957,287.904114
Field_2,2,2004-10-01,2004,10,2005,37.412100,74.596694,272.990601,290.003754,281.497162
Field_2,2,2004-11-01,2004,11,2005,20.238388,36.378044,268.232300,281.850372,275.041351
Field_2,2,2004-12-01,2004,12,2005,24.760346,27.243770,265.969452,279.203339,272.586395
Field_2,2,2005-01-01,2005,1,2005,52.237575,17.197269,262.273407,274.864868,268.569153
Field_2,2,2005-02-01,2005,2,2005,14.308199,28.485711,264.922668,277.443573,271.183136
Field_2,2,2005-03-01,2005,3,2005,29.785518,70.807127,270.128418,284.479675,277.304047
Field_2,2,2005-04-01,2005,4,2005,28.689767,107.367912,273.374084,288.867584,281.120850
Field_2,2,2005-05-01,2005,5,2005,66.450539,141.578749,277.876190,294.324677,286.100433
Field_2,2,2005-06-01,2005,6,2005,16.457557,177.275310,278.813416,298.433289,288.623352
Field_2,2,2005-07-01,2005,7,2005,4.731087,237.161909,284.090637,308.571442,296.331055
Field_2,2,2005-08-01,2005,8,2005,4.193755,200.838159,281.296295,305.609985,293.453125
Field_2,2,2005-09-01,2005,9,2005,10.251897,142.494738,274.699249,299.392365,287.045807
Field_2,2,2005-10-01,2005,10,2006,26.856531,84.334805,271.351501,292.621094,281.986298
Field_2,2,2005-11-01,2005,11,2006,20.513889,52.386510,267.868713,285.310242,276.589478
Field_2,2,2005-12-01,2005,12,2006,48.634289,28.102594,266.938354,278.234009,272.586182
Field_2,2,2006-01-01,2006,1,2006,27.421912,30.871420,266.660431,279.354187,273.007324
Field_2,2,2006-02-01,2006,2,2006,20.884140,44.935064,265.710541,281.462738,273.586639
Field_2,2,2006-03-01,2006,3,2006,34.535657,63.019707,268.248749,281.534698,274.891724
Field_2,2,2006-04-01,2006,4,2006,53.388858,109.550104,274.024567,289.817688,281.921143
Field_2,2,2006-05-01,2006,5,2006,14.714554,168.999909,276.755310,296.834473,286.794891
Field_2,2,2006-06-01,2006,6,2006,7.256399,201.410307,281.282074,303.799500,292.540771
Field_2,2,2006-07-01,2006,7,2006,9.756309,222.016218,285.748138,308.785370,297.266754
Field_2,2,2006-08-01,2006,8,2006,0.795840,209.784488,279.975311,305.297546,292.636444
Field_2,2,2006-09-01,2006,9,2006,4.121125,139.354162,275.582825,300.282684,287.932739
Field_2,2,2006-10-01,2006,10,2007,16.893806,85.324857,269.772491,291.489075,280.630798
Field_2,2,2006-11-01,2006,11,2007,17.226330,44.702721,267.241516,283.774597,275.508057
Field_2,2,2006-12-01,2006,12,2007,12.469983,28.610981,261.957062,277.705841,269.831451
Field_2,2,2007-01-01,2007,1,2007,10.640181,24.270078,257.249115,274.326080,265.787598
Field_2,2,2007-02-01,2007,2,2007,29.003918,38.873082,267.227600,281.178101,274.202850
Field_2,2,2007-03-01,2007,3,2007,9.004940,90.949003,270.705231,289.692993,280.199127
Field_2,2,2007-04-01,2007,4,2007,24.376199,113.689610,272.513672,290.663391,281.588531
Field_2,2,2007-05-01,2007,5,2007,9.822560,176.462936,276.205048,297.646729,286.925873
Field_2,2,2007-06-01,2007,6,2007,11.970170,206.862149,280.092499,303.259949,291.676239
Field_2,2,2007-07-01,2007,7,2007,4.186429,238.520408,285.979919,309.604584,297.792267
